ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,Procedure[Block],Running[Block],Trial,CrossLangDiff,Expression,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PostBlockList,PostBlockList.Cycle,PostBlockList.Sample,PracList,PracList.Cycle,PracList.Sample,Procedure[Trial],Q1.OnsetTime,Q1.RESP,Q1.RT,Q1.RTTime,Q2.RESP,Q2.RT,Q2.RTTime,Q3.RESP,Q3.RT,Q3.RTTime,Q4.RESP,Q4.RT,Q4.RTTime,Running[Trial],Stimuli,TextInput.RESP,TrialList,TrialList.Cycle,TrialList.Sample
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,46,0,,1,1,2,c,10,2,2,,,,,,,TrialProc,1300883,No,4138,1305021,,0,0,1,3285,1308333,computer,2065,1310424,TrialList,La seguridad es una luz cálida.,,10,1,46
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,47,0,,2,2,1,c,41,1,1,,,,,,,TrialProc,1314831,No,6100,1320931,,0,0,2,2040,1322992,computer,3585,1326594,TrialList,La muerte es un sueño relajante.,,41,1,47
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,48,0,,3,2,2,c,37,1,1,,,,,,,TrialProc,1331019,Yes,2629,1333648,3,1837,1335499,5,2663,1338181,human,1371,1339582,TrialList,El amor es una pintura hermosa.,,37,1,48
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,49,0,,1,1,2,c,21,2,2,,,,,,,TrialProc,1343629,Yes,4028,1347657,2,3483,1351159,3,4541,1355712,human,1797,1357534,TrialList,La enseñanza es una luz cálida.,,21,1,49
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,50,0,,2,1,2,c,28,2,2,,,,,,,TrialProc,1362360,Yes,3229,1365589,2,2577,1368181,4,5840,1374036,human,1168,1375217,TrialList,El amor es un arco iris brillante.,,28,1,50
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,51,0,,1,1,2,c,43,3,3,,,,,,,TrialProc,1379518,No,2324,1381842,,0,0,1,3826,1385685,computer,2331,1388037,TrialList,La enfermedad es una luz cálida.,,43,1,51
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,52,1,,2,3,2,c,23,3,2,,,,,,,TrialProc,1392897,No,3616,1396513,,0,0,2,997,1397523,human,2699,1400245,TrialList,La verdad es una música relajante.,,23,1,52
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,53,0,,1,2,2,h,51,1,1,,,,,,,TrialProc,1404737,No,5656,1410393,,0,0,1,3228,1413635,computer,1538,1415206,TrialList,La sabiduría es un extranjero distante.,,51,1,53
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,54,0,,2,2,2,c,6,1,1,,,,,,,TrialProc,1419371,No,5121,1424492,,0,0,2,5081,1429586,computer,2642,1432248,TrialList,El arte es un amor tierno.,,6,1,54
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,55,1,,2,1,2,c,49,3,1,,,,,,,TrialProc,1436680,Yes,4585,1441265,2,2248,1443527,4,4727,1448280,human,1388,1449691,TrialList,La sangre es un vino atractivo.,,49,1,55
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,56,0,,1,2,2,c,46,1,1,,,,,,,TrialProc,1454390,Yes,3357,1457747,3,4752,1462520,4,1876,1464411,human,1318,1465742,TrialList,La imaginación es una belleza atractiva.,,46,1,56
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,57,1,,2,2,1,c,18,2,1,,,,,,,TrialProc,1469860,No,2656,1472516,,0,0,1,1072,1473607,computer,1376,1474998,TrialList,La religión es un arte célebre.,,18,1,57
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,58,1,,1,2,2,c,9,3,2,,,,,,,TrialProc,1479024,Yes,4871,1483895,3,3802,1487709,4,1953,1489690,human,1871,1491582,TrialList,El poder es un fuego reconfortante.,,9,1,58
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,59,1,,1,1,2,c,17,3,2,,,,,,,TrialProc,1495430,No,2608,1498038,,0,0,1,1023,1499079,computer,1947,1501040,TrialList,El diseño es una luz cálida.,,17,1,59
Tweet_Rating_Spanish_Right,10,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336191</Frequency><Timestamp dt:dt=""r8"">464498945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-04T18:28:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-10-1,59.796,1.0.0.383,Español,1,Personal docente y/o investigador,464952516,Professional,2.0.10.353,2.0.10.353,06/04/2015,04/06/2015 18:28,20:28:43,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,60,1,,2,3,2,c,50,3,1,,,,,,,TrialProc,1505297,Yes,6102,1511399,3,4655,1516073,4,1983,1518084,human,1348,1519455,TrialList,La verdad es una belleza impresionante.,,50,1,60
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,1,0,,2,1,2,c,20,3,3,,,,,,,TrialProc,399588,No,3697,403285,,0,0,3,2105,405406,computer,1693,407118,TrialList,La guerra es un amor apasionante.,,20,1,1
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,2,0,,1,1,2,c,30,2,2,,,,,,,TrialProc,416295,Yes,2242,418537,3,6525,425078,5,6566,431658,human,5333,437014,TrialList,La música es una luz cálida.,,30,1,2
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,3,1,,2,2,1,c,18,2,1,,,,,,,TrialProc,443086,No,3784,446870,,0,0,3,2012,448911,computer,4521,453460,TrialList,La religión es un arte célebre.,,18,1,3
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,4,1,,2,2,2,h,55,3,2,,,,,,,TrialProc,460663,Yes,2493,463156,3,3319,466490,5,7878,474394,human,1379,475788,TrialList,El sueño es un vasto océano.,,55,1,4
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,5,0,,2,1,2,c,27,1,1,,,,,,,TrialProc,480999,Yes,3300,484299,3,1545,485872,5,4204,490103,human,2691,492821,TrialList,El arte es un amor hermoso.,,27,1,5
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,6,0,,2,2,2,c,25,2,2,,,,,,,TrialProc,500214,No,2730,502944,,0,0,4,4301,507274,computer,1463,508768,TrialList,La comida es una música agradable.,,25,1,6
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,7,0,,1,1,2,c,32,2,2,,,,,,,TrialProc,514379,Yes,3636,518015,2,2065,520106,3,4503,524635,human,1833,526497,TrialList,La tecnología es una luz cálida.,,32,1,7
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,8,0,,1,2,2,h,51,1,1,,,,,,,TrialProc,533862,Yes,5066,538928,3,2242,541188,4,3528,544731,human,4442,549191,TrialList,La sabiduría es un extranjero distante.,,51,1,8
Tweet_Rating_Spanish_Right,14,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2336210</Frequency><Timestamp dt:dt=""r8"">7783695391</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-06-17T08:52:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Spanish_Right-14-1,59.796,1.0.0.388,Español,1,Estudiante de grado,-805764634,Professional,2.0.10.353,2.0.10.353,06-17-2015,17/06/2015 08:52,10:52:17,femenino ,2.0.10.248,4,4,1,4,BlockProc,BlockList,9,1,,2,3,2,c,50,3,1,,,,,,,TrialProc,555034,Yes,4677,559711,2,4845,564578,3,4277,568877,computer,1164,570062,TrialList,La verdad es una belleza impresionante.,,50,1,9
